id,var_rpta_alt,prob_uno
178811#123439#964385,0,0.47153
520827#293466#789614,0,0.38621
202496#564551#515791,0,0.32278
146909#324644#758485,1,0.59555
254551#340046#740602,0,0.41090
785#40892#1064210,1,0.63250
341714#830409#249933,0,0.17098
206923#310075#773063,1,0.51713
329456#921467#158875,1,0.61585
46944#130107#957737,0,0.33777
475245#628595#451747,0,0.23139
246597#642718#437624,1,0.62745
573987#766338#314004,0,0.39294
192684#435809#644422,0,0.36933
329828#395590#684319,1,0.66929
388292#1076910#3432,0,0.34814
32247#911920#168422,0,0.29634
121928#818128#262214,0,0.43765
594330#430148#649854,0,0.32145
217592#890923#189419,1,0.72363
615158#176667#911441,0,0.36335
392090#458172#622170,0,0.46063
191991#727499#352843,1,0.74544
488604#1011637#68705,1,0.67464
502104#182341#905791,1,0.60246
63283#682335#398007,0,0.34230
230972#735179#345163,0,0.13288
448973#268604#814406,0,0.37845
527030#455876#624459,0,0.42409
120489#327530#755600,1,0.67283
386667#427287#652695,0,0.40186
237447#330222#750481,0,0.49567
214274#106927#980860,1,0.66120
110046#162636#925478,0,0.46684
586594#651072#429270,1,0.55158
298290#632937#447405,0,0.39232
168556#701984#378358,0,0.23654
451407#141776#946325,1,0.87873
479224#65355#1039661,0,0.41374
298979#376507#703348,0,0.25535
141823#302064#781048,0,0.28793
550029#69419#1035634,1,0.57897
595058#787980#292362,0,0.44537
202824#473278#607064,0,0.23651
378755#827434#252908,0,0.12724
90883#1059988#20354,0,0.46274
257087#602937#477405,1,0.79614
342128#354729#725138,0,0.37840
281515#484360#595982,0,0.29357
51731#409990#669931,1,0.60649
340965#295438#787656,0,0.48232
472275#888476#191866,0,0.37719
246833#320848#762309,0,0.40703
310432#25266#753346,1,0.61026
148340#127943#959910,0,0.43482
530105#1014678#65664,0,0.41090
500470#767146#313196,1,0.72286
315817#386#876781,0,0.13276
306510#600440#479902,1,0.64325
145608#278955#804085,1,0.72455
338689#279115#803925,0,0.44260
115020#837571#242771,0,0.13048
465083#637082#443260,0,0.35354
12216#671313#409029,0,0.19632
65938#833941#246401,0,0.40164
354982#875973#204369,0,0.28399
374444#101333#986440,1,0.66268
19456#99456#988326,1,0.74669
55446#564572#515770,0,0.28877
558131#226043#856770,0,0.39968
214737#119659#968165,0,0.40326
165192#806655#273687,0,0.28987
524188#385981#693869,0,0.45672
530499#692413#387929,0,0.43648
22844#746793#333549,1,0.61652
10990#772936#307406,0,0.30310
337834#301908#781206,1,0.56519
218286#719405#360937,1,0.67219
596146#376602#703250,0,0.42588
107748#9527#1074494,0,0.47523
579940#64655#1040353,1,0.64283
16318#780866#299476,0,0.31423
260717#829682#250660,0,0.46455
372637#598416#481926,1,0.60187
387033#716#1000175,1,0.70224
69206#268741#814269,0,0.49946
216160#487062#593280,0,0.18353
196806#525090#555252,0,0.45523
68693#465575#614767,0,0.36969
296606#497321#583021,1,0.62413
342689#272922#810094,0,0.39110
310799#29872#1007799,1,0.65910
211690#204757#880497,0,0.32648
240793#176112#911984,0,0.45437
238800#796682#283660,0,0.36952
3392#835199#245143,1,0.72938
402076#976303#104039,1,0.56433
370260#53194#1051754,1,0.69836
341548#671905#408437,1,0.65056
348934#867090#213252,0,0.35002
233555#720985#359357,1,0.63304
150917#1028856#51486,0,0.34138
272439#93717#994058,0,0.27943
44872#681276#399066,0,0.33552
448949#873394#206948,0,0.21867
420123#425971#654003,1,0.54722
594291#208046#874666,0,0.45646
391036#214442#868318,0,0.42153
339752#384448#695409,1,0.54485
364794#396099#683808,0,0.46622
532532#842715#237627,0,0.42069
228557#949681#130661,0,0.29900
624962#476653#603689,0,0.48418
299798#765145#315197,1,0.64780
79098#759971#320371,0,0.39110
576414#385052#694806,1,0.59451
164406#943145#137197,0,0.22813
310387#990336#90006,0,0.07592
507874#266758#816249,1,0.70744
608837#1032658#47684,0,0.39600
130994#705545#374797,0,0.30775
450999#845412#234930,0,0.32577
391541#716128#364214,0,0.49945
471018#288436#794633,0,0.32133
554103#1034077#46265,1,0.70887
291808#969520#110822,1,0.58855
269468#236825#846113,0,0.38206
583374#241723#841296,1,0.60269
430305#631185#449157,0,0.29437
246420#255420#827563,0,0.24073
246229#726841#353501,0,0.41007
174209#167857#920274,0,0.46904
22680#237430#845535,0,0.46277
634522#77818#1027269,0,0.42156
15656#611561#468781,0,0.48983
470683#253770#829228,0,0.41455
604597#313757#769379,0,0.46537
315072#23580#997664,0,0.14364
297257#409626#670294,0,0.32958
110780#427705#652280,0,0.35212
158189#1070169#10173,0,0.30852
368376#283524#799530,0,0.39274
168820#587580#492762,0,0.47815
569477#859983#220359,0,0.32279
390256#973181#107161,0,0.39872
130066#489623#590719,0,0.24637
456563#779950#300392,0,0.31431
274757#170624#917514,0,0.41881
507240#208769#873955,0,0.33799
37562#566039#514303,1,0.59467
588365#617200#463142,0,0.42560
476375#642011#438331,0,0.44008
481108#895032#185310,0,0.14188
353056#869304#211038,0,0.17075
226843#1074871#5471,0,0.30025
119833#35415#1069640,0,0.45867
365537#724870#355472,0,0.32699
391442#963049#117293,0,0.47187
43514#976072#104270,0,0.39102
30095#449636#630737,1,0.51979
124151#142286#945811,0,0.38953
288192#165977#922141,1,0.72931
560724#486123#594219,0,0.43601
367457#232316#850522,1,0.56737
389884#284327#798729,0,0.25596
320639#894068#186274,0,0.22116
171838#751169#329173,0,0.32744
142499#248940#834066,1,0.53537
500153#167268#920858,1,0.64319
348279#896073#184269,0,0.26732
225173#580069#500273,1,0.61606
570422#1010522#69820,0,0.26379
456061#104085#983689,1,0.56423
510514#545347#534995,0,0.39581
295240#729409#350933,1,0.55262
616373#1005274#75068,0,0.43266
8118#432107#647965,1,0.51224
588955#586171#494171,0,0.49347
339221#874078#206264,0,0.41676
180778#434644#645534,1,0.56089
241029#780097#300245,1,0.57949
538072#850825#229517,0,0.47149
167842#955399#124943,0,0.32892
384425#203767#881477,1,0.57918
164951#280668#802375,1,0.90634
174687#597696#482646,1,0.53243
120579#658732#421610,0,0.30875
570518#912018#168324,1,0.60379
85384#494084#586258,0,0.17205
254827#965791#114551,0,0.42713
331044#140858#947243,1,0.54557
570984#650392#429950,0,0.21723
484667#293867#789214,1,0.66193
372152#98590#989178,1,0.76710
315039#625180#455162,0,0.31769
525808#317444#765700,1,0.69607
189410#591418#488924,0,0.41024
220403#269462#813548,0,0.35368
460478#675633#404709,0,0.26771
470403#91700#996063,1,0.57350
594846#292408#790658,1,0.54124
3690#91015#996711,0,0.24587
316106#19133#1006903,0,0.05411
363455#474612#605730,0,0.37847
511659#766454#313888,0,0.43877
226480#1046412#33930,0,0.45461
87383#589958#490384,0,0.38014
73540#570891#509451,0,0.35388
387315#99392#988389,0,0.34383
36554#689090#391252,0,0.39008
574608#426024#653950,0,0.31193
203706#632775#447567,0,0.35361
257954#399395#680517,0,0.48607
175640#334850#747792,0,0.16818
15289#482549#597793,1,0.61714
406477#443887#636434,1,0.61700
453986#781504#298838,0,0.28051
85445#375737#704115,0,0.32648
410928#697538#382804,0,0.35628
454886#1002118#78224,0,0.46779
319902#567293#513049,0,0.41675
336096#212490#870261,0,0.48099
85515#47961#1056865,1,0.64406
415787#790564#289778,1,0.59938
66737#88008#1017292,0,0.48673
54195#413510#666408,0,0.47238
201363#316320#766819,1,0.56005
619151#734684#345658,0,0.41938
571582#885912#194430,0,0.43117
30096#1016312#64030,1,0.59740
16183#824217#256125,0,0.26062
151216#987002#93340,0,0.31179
364744#74377#1030672,0,0.33451
592067#93942#993834,0,0.43747
223378#568245#512097,1,0.67953
73778#225854#856959,0,0.27295
32559#968987#111355,0,0.29277
3957#279209#803834,1,0.64817
503867#398494#681418,0,0.29410
211483#1026880#53462,1,0.69610
325953#705765#374577,0,0.20227
225578#752825#327517,0,0.48516
524174#944804#135538,0,0.18295
372726#120119#967707,1,0.54536
609991#693373#386969,1,0.70534
494843#719616#360726,0,0.29191
503538#356363#723502,0,0.44292
79213#847839#232503,0,0.40127
333403#62708#1042277,0,0.17466
302704#845278#235064,0,0.23559
625725#946039#134303,1,0.59562
7399#645438#434904,0,0.21901
509865#907489#172853,0,0.43526
301920#117114#970704,0,0.30595
297634#107442#980352,0,0.29744
271960#521181#559161,1,0.52357
624529#353290#726579,0,0.48116
171317#674562#405780,0,0.19755
77002#717395#362947,0,0.39454
213666#658553#421789,0,0.40714
254039#184772#903369,0,0.18391
132219#424103#655879,0,0.42693
295519#36258#1068796,1,0.54607
278564#94347#993431,1,0.69079
327062#576549#503793,0,0.36385
592257#829224#251118,1,0.56213
510144#165230#922888,0,0.43763
261936#558422#521920,0,0.23076
103102#729274#351068,1,0.72872
396358#986335#94007,0,0.21085
120757#499194#581148,1,0.69305
185520#391331#688574,1,0.56797
525766#656311#424031,0,0.43340
52956#511753#568589,1,0.54480
120339#699220#381122,1,0.61952
199584#790309#290033,0,0.49848
154076#1054331#26011,0,0.21231
450172#774753#305589,1,0.52830
620982#57227#1047729,0,0.27991
499072#552756#527586,0,0.41242
557355#283093#799962,0,0.37323
372178#801274#279068,0,0.46480
492441#173571#914544,0,0.45534
155643#38469#1066619,0,0.39345
549140#340597#740049,1,0.68614
60135#985432#94910,0,0.33318
494476#660353#419989,0,0.41340
270781#631546#448796,0,0.38178
368298#611668#468674,0,0.38293
65561#222418#860376,0,0.37196
268733#373559#706294,1,0.62286
338836#274248#808772,0,0.39289
137746#680960#399382,0,0.45546
600848#192065#896176,0,0.46844
495604#357724#722138,1,0.63219
580550#901377#178965,0,0.36032
16855#708657#371685,0,0.43647
588228#493065#587277,0,0.20495
293313#998541#81801,0,0.23407
311867#1062830#17512,1,0.76968
172803#363956#715893,0,0.37174
391981#738398#341944,0,0.23371
260265#326570#756562,0,0.42500
439191#99547#988236,0,0.43971
320393#389538#690309,0,0.44044
202780#157959#930145,0,0.34331
492562#1000264#80078,1,0.54207
452213#500687#579655,1,0.51077
50016#510391#569951,0,0.48539
320145#632573#447769,1,0.66053
260672#429491#650505,0,0.36966
83836#787525#292817,0,0.44519
542368#1022382#57960,0,0.44439
159282#1044388#35954,1,0.75091
288573#1058925#21417,0,0.26572
266252#748799#331543,0,0.33818
118590#310335#772805,0,0.36784
364950#440896#639418,0,0.42889
528962#638783#441559,0,0.27684
112082#743599#336743,0,0.45200
365184#715236#365106,0,0.22598
58195#463150#617192,0,0.25923
196078#415577#664379,0,0.37105
150821#1063307#17035,0,0.18381
170853#734681#345661,0,0.17844
285438#489847#590495,0,0.45133
149043#698796#381546,1,0.65847
99462#1033660#46682,1,0.56477
185442#552915#527427,1,0.50345
493049#214757#867998,1,0.71864
305062#707119#373223,0,0.45711
65268#177622#910491,1,0.56011
76819#830834#249508,1,0.59706
253063#615891#464451,0,0.30029
405587#643085#437257,0,0.24945
376319#6591#1013250,0,0.33927
313951#10968#884075,0,0.05776
208323#14070#1074485,0,0.24762
116683#783900#296442,0,0.24023
561916#866830#213512,0,0.44725
354973#878970#201372,1,0.51756
209522#198184#890079,0,0.41976
267490#34118#1070915,1,0.70268
460003#254261#828731,0,0.42002
145731#486818#593524,1,0.66588
245111#644574#435768,0,0.46181
504636#563404#516938,0,0.47969
41343#805723#274619,0,0.40526
419842#53149#1051798,0,0.49397
116298#496775#583567,0,0.42824
518130#638250#442092,0,0.37641
462268#738157#342185,0,0.31093
345375#890934#189408,0,0.31114
362837#799816#280526,0,0.26061
161511#1008908#71434,0,0.39481
22797#1077255#3087,1,0.67767
130240#1058802#21540,0,0.18797
98131#328619#754552,1,0.60419
634426#896612#183730,0,0.44148
455231#828607#251735,1,0.60746
129982#27803#752497,0,0.47241
225379#342988#737674,1,0.74381
439322#848229#232113,0,0.18546
238559#91295#996460,0,0.42802
208601#869895#210447,1,0.58995
394082#73532#1031517,0,0.30891
193667#140937#947162,0,0.42454
326089#77599#1027487,1,0.82629
488103#992957#87385,0,0.45231
198720#370110#709741,1,0.69150
230511#942472#137870,0,0.31578
167150#861365#218977,0,0.35421
517653#294555#788537,1,0.55598
196806#466306#614036,0,0.42842
116013#497889#582453,0,0.41954
379386#956965#123377,0,0.49235
238252#211707#871048,0,0.32401
484133#182731#905403,0,0.31609
256513#416339#663648,0,0.43843
621294#67768#1037267,0,0.44483
336096#62837#1042150,0,0.37033
276159#548465#531877,1,0.58474
487133#889666#190676,0,0.28769
599831#357406#722458,1,0.64697
70048#486139#594203,1,0.66397
243629#948293#132049,0,0.46648
184586#92933#994833,1,0.53584
194758#2651#1077330,0,0.30462
290183#1003432#76910,0,0.39294
120337#1025657#54685,0,0.34961
237529#80057#1025150,0,0.31065
206943#1058414#21928,0,0.34889
409160#743189#337153,0,0.23041
230922#112481#975333,0,0.30406
30095#238858#844150,1,0.51979
420032#784025#296317,1,0.63573
628125#966954#113388,0,0.33303
389702#549721#530621,0,0.29058
240004#101068#986707,1,0.70135
80858#518578#561764,0,0.33865
129746#789174#291168,0,0.45212
586905#593738#486604,0,0.34797
243462#742747#337595,0,0.16888
433224#704795#375547,1,0.72473
590928#298157#784947,0,0.49808
322885#64351#1040652,0,0.27907
535713#1017732#62610,1,0.58304
505431#1001330#79012,0,0.37214
173481#1017103#63239,0,0.49326
193245#606936#473406,0,0.47392
326860#877935#202407,0,0.35619
173941#133169#954793,0,0.47087
337813#486106#594236,0,0.42419
471228#903106#177236,0,0.36476
288472#205197#880058,0,0.44483
513646#535965#544377,1,0.55763
47120#419090#660900,1,0.65819
208465#696791#383551,1,0.50079
301350#1061572#18770,1,0.50486
242263#508307#572035,1,0.53539
49303#852554#227788,0,0.27658
587054#1018522#61820,0,0.13634
595817#490913#589429,0,0.41103
519509#3195#1073842,0,0.44489
544038#671656#408686,0,0.27276
410376#990468#89874,0,0.38332
196555#102161#963277,0,0.47150
18070#449856#630520,0,0.49331
598807#65731#1039289,1,0.52811
42484#762102#318240,0,0.46086
499441#1000233#80109,0,0.28007
168538#702276#378066,0,0.16818
16668#334606#745983,0,0.46649
333102#265270#817721,1,0.87446
343997#588002#492340,1,0.52398
577058#653698#426644,1,0.54578
228864#845715#234627,0,0.19969
149259#698933#381409,0,0.20932
487255#867689#212653,0,0.33143
535788#734514#345828,1,0.66517
30989#136458#951640,0,0.32648
166753#1078272#2070,0,0.41044
234418#683539#396803,0,0.32033
269037#512895#567447,0,0.43785
371095#603140#477202,0,0.46034
88434#434186#645974,1,0.71434
59437#482618#597724,1,0.77295
6630#636329#444013,0,0.32718
396782#566004#514338,1,0.57360
614225#443912#636410,1,0.56204
83420#787428#292914,0,0.31997
1382#255907#827080,0,0.39374
80752#293402#789678,0,0.36658
628237#413477#666440,1,0.64712
73704#967942#112400,0,0.18937
320665#1072992#7350,1,0.52473
632346#60729#1044246,0,0.31483
566429#642728#437614,0,0.44537
254490#392688#687220,0,0.47374
490777#559282#521060,0,0.36710
572189#729695#350647,1,0.71996
433309#242349#840666,0,0.46063
587697#530966#549376,0,0.47484
231703#868885#211457,0,0.19584
483549#534636#545706,0,0.37439
351108#807679#272663,0,0.34486
129835#1061695#18647,0,0.38023
357134#726125#354217,0,0.09262
259803#588606#491736,0,0.18025
152999#842939#237403,0,0.25562
1678#718879#361463,0,0.23083
618994#360978#718884,1,0.50341
603079#624845#455497,0,0.48917
257051#329602#751097,1,0.88570
503449#477698#602644,0,0.25444
9350#479326#601016,0,0.35117
602622#387414#692437,0,0.47822
120975#10273#1012336,1,0.54848
608311#48921#1055907,0,0.37813
289839#190557#897681,1,0.64574
505064#210665#872080,1,0.66372
88764#867793#212549,0,0.37358
485701#377405#702453,1,0.53252
74371#603044#477298,1,0.50994
185811#713588#366754,0,0.33303
99823#84548#1020703,1,0.54903
251854#29635#728088,0,0.25858
187203#119583#968245,0,0.39675
276441#588295#492047,1,0.70787
596014#204086#881164,1,0.63063
575169#397672#682231,0,0.33219
227102#760431#319911,0,0.29340
517408#621541#458801,1,0.54919
594713#65508#1039506,1,0.56228
80507#436889#643390,1,0.84791
246605#641782#438560,0,0.18375
83271#160591#927515,0,0.28284
40704#139930#948174,0,0.45864
325828#740832#339510,0,0.35549
608629#1032882#47460,0,0.37197
603281#885801#194541,0,0.16813
541397#665069#415273,0,0.47687
466994#870415#209927,0,0.30793
123074#11430#1076834,0,0.31361
25123#722227#358115,0,0.35930
35552#87656#1017625,0,0.13151
264545#335604#744981,0,0.25975
364875#261368#821617,1,0.63906
321543#1062609#17733,0,0.47465
282723#522810#557532,1,0.56002
233152#847427#232915,0,0.49963
41199#832445#247897,0,0.09587
20627#488556#591786,1,0.55884
469937#875308#205034,0,0.45332
504498#836134#244208,0,0.46045
169725#331616#748948,0,0.34383
331130#739630#340712,0,0.42328
152181#150790#937307,0,0.48916
116362#450789#629578,0,0.33010
600986#282056#800995,0,0.47612
332864#867520#212822,1,0.66978
82932#144967#943130,1,0.67609
91418#227209#855613,1,0.52190
173763#410832#669093,0,0.41296
404463#221914#860876,0,0.35802
381884#202639#882598,0,0.29052
152533#752844#327498,0,0.37769
160609#1071834#8508,0,0.34396
178257#757551#322791,1,0.63595
572465#215560#867203,1,0.59891
157803#1037777#42565,1,0.63023
604230#1018187#62155,1,0.78664
634442#869335#211007,0,0.25671
446588#86243#1019022,0,0.46943
113586#508825#571517,0,0.14826
45331#797348#282994,0,0.34260
434878#736848#343494,1,0.60761
95417#635674#444668,1,0.58251
347130#394387#685525,1,0.55962
152310#318743#764393,0,0.43010
20807#259121#823868,1,0.59159
319320#765119#315223,1,0.70578
208568#575324#505018,1,0.90777
625301#668861#411481,1,0.50880
14413#653504#426838,0,0.31122
305431#974150#106192,0,0.27137
135208#876224#204118,0,0.40466
306563#714888#365454,0,0.02391
542195#272703#810315,1,0.78857
297417#482686#597656,0,0.47812
393308#957156#123186,0,0.28697
43595#791906#288436,1,0.50086
