nit_enmascarado,num_oblig_orig_enmascarado,num_oblig_enmascarado,fecha_var_rpta_alt
374788,1037917,42425,202401
260299,46364,1058466,202401
354249,60148,1044830,202401
465603,268878,814135,202401
438427,387749,692105,202401
165220,855539,224803,202401
479550,171622,916510,202401
425529,996839,83503,202401
338099,679537,400805,202401
192753,607240,473102,202401
18853,654244,426098,202401
307206,698718,381624,202401
331455,129184,958667,202401
38280,705723,374619,202401
309871,550797,529545,202401
233229,1028838,51504,202401
19260,782946,297396,202401
471157,824317,256025,202401
542597,1058468,21874,202401
497834,880386,199956,202401
177529,130203,957641,202401
387285,846006,234336,202401
599147,782272,298070,202401
240217,427385,652599,202401
138635,373303,706550,202401
302231,34509,1070530,202401
481340,843088,237254,202401
173218,780296,300046,202401
224949,943021,137321,202401
142610,406615,673306,202401
286912,839127,241215,202401
203496,300833,782281,202401
357591,1011548,68794,202401
257575,310926,772211,202401
164798,955324,125018,202401
78045,151959,936145,202401
256163,679557,400785,202401
617302,239542,843475,202401
315715,814826,265516,202401
384083,792077,288265,202401
582672,428615,651381,202401
410060,384633,695224,202401
155440,910302,170040,202401
474182,423516,656470,202401
50460,507544,572798,202401
132593,242726,840284,202401
112376,411911,668008,202401
566623,686418,393924,202401
191754,598101,482241,202401
73482,1039798,40544,202401
590870,469276,611066,202401
419847,272538,810480,202401
277019,764008,316334,202401
253208,530660,549682,202401
353762,230973,851860,202401
535019,394970,684941,202401
582546,304167,778940,202401
335712,327069,756061,202401
368174,52056,1052892,202401
46315,638449,441893,202401
476043,641301,439041,202401
411950,252941,830067,202401
219799,834710,245632,202401
216892,759480,320862,202401
535552,49591,1055245,202401
148888,1042289,38053,202401
536128,274567,808454,202401
113445,108670,979126,202401
514900,494801,585541,202401
569921,882033,198309,202401
231402,629323,451019,202401
555647,34299,1070735,202401
394048,600391,479951,202401
287778,619468,460874,202401
617083,428035,651956,202401
443367,262017,820966,202401
604872,106211,981571,202401
248453,532966,547376,202401
523182,167812,920320,202401
41603,532090,548252,202401
323838,393564,686345,202401
18003,232110,850727,202401
269282,990526,89816,202401
308346,534822,545520,202401
127340,946032,134310,202401
497688,707981,372361,202401
111688,218456,864316,202401
465699,921655,158687,202401
286792,1044051,36291,202401
254058,840681,239661,202401
262156,256444,826538,202401
241166,1015494,64848,202401
593528,99683,988100,202401
538493,844841,235501,202401
220660,620561,459781,202401
465802,947343,132999,202401
385048,1049489,30853,202401
206691,320068,763083,202401
316681,661495,418847,202401
175453,924304,156038,202401
410412,841182,239160,202401
252309,493488,586854,202401
420100,389435,690415,202401
271227,453019,627330,202401
568264,440781,639530,202401
173032,710551,369791,202401
71093,523938,556404,202401
23746,1072045,8297,202401
613851,182561,905573,202401
155327,295492,787603,202401
544603,224070,858732,202401
57368,196606,891653,202401
123266,870406,209936,202401
535222,62436,1042552,202401
235272,1002263,78079,202401
598719,92796,994972,202401
175240,882369,197973,202401
484465,51041,1053873,202401
517495,387677,692177,202401
155185,814381,265961,202401
34100,1025662,54680,202401
503901,192004,896237,202401
410568,876225,204117,202401
90302,305908,777202,202401
362676,801091,279251,202401
421645,753868,326474,202401
204052,983649,96693,202401
400721,369199,710659,202401
70780,609285,471057,202401
129024,121148,966674,202401
489197,225071,857738,202401
113836,1068603,11739,202401
106791,446865,633479,202401
324598,558016,522326,202401
403773,903216,177126,202401
479783,205488,879782,202401
510721,885617,194725,202401
13348,390496,689400,202401
320947,73272,1031781,202401
90848,424840,655137,202401
46508,390442,689450,202401
475952,641781,438561,202401
333353,589009,491333,202401
215693,364933,714921,202401
156365,548155,532187,202401
277920,888208,192134,202401
336652,763727,316615,202401
131034,175997,912101,202401
488242,1011947,68395,202401
197802,1001222,79120,202401
296788,662445,417897,202401
529647,230814,852022,202401
568743,422829,657155,202401
16276,382962,696889,202401
375400,752552,327790,202401
69409,752488,327854,202401
633372,1029430,50912,202401
673,890431,189911,202401
40454,510017,570325,202401
355609,593182,487160,202401
439309,722690,357652,202401
377895,65840,1039180,202401
200679,207080,875591,202401
418810,525750,554592,202401
253662,478318,602024,202401
253662,478283,602059,202401
320435,982534,97808,202401
173273,420397,659592,202401
229071,1054185,26157,202401
530878,488196,592146,202401
11479,473554,606788,202401
463475,50784,1054113,202401
494583,376977,702879,202401
144545,217819,864951,202401
582206,286025,797039,202401
619511,296144,786960,202401
217595,735707,344635,202401
550129,538636,541706,202401
138133,610169,470173,202401
270931,714463,365879,202401
237497,34424,1070615,202401
265670,617285,463057,202401
162162,573271,507071,202401
473336,287974,795096,202401
112731,313853,769286,202401
130979,348413,732330,202401
502143,263322,819666,202401
412532,543764,536578,202401
615861,85782,1019478,202401
345972,462300,618035,202401
421879,312338,770806,202401
553042,251100,831899,202401
330214,788731,291611,202401
67600,475361,604981,202401
595447,764169,316173,202401
380910,289496,793563,202401
171167,887211,193131,202401
172360,445207,635124,202401
618648,962183,118159,202401
111217,49393,1055437,202401
488088,993167,87175,202401
237402,543026,537316,202401
96522,926672,153670,202401
234581,1068568,11774,202401
170050,1071011,9331,202401
136874,450260,630111,202401
540309,669729,410613,202401
268475,807997,272345,202401
147717,695304,385038,202401
233425,761858,318484,202401
242489,702368,377974,202401
605863,158993,929116,202401
44078,170347,917792,202401
188079,495135,585207,202401
124325,892574,187768,202401
2890,788621,291721,202401
77315,648818,431524,202401
422625,212085,870668,202401
502866,792741,287601,202401
145251,152859,935243,202401
268543,838416,241926,202401
519139,868769,211573,202401
470231,838899,241443,202401
112191,944481,135861,202401
463876,786414,293928,202401
189378,176636,911472,202401
274461,101792,985979,202401
137588,1055240,25102,202401
233306,752928,327414,202401
507538,1028538,51804,202401
594431,108683,979112,202401
608088,204099,881152,202401
15734,268847,814165,202401
54925,535705,544637,202401
392740,374685,705165,202401
78656,123258,964564,202401
486638,760892,319450,202401
469874,402789,677131,202401
527549,663302,417040,202401
397271,811833,268509,202401
551800,241333,841689,202401
160979,691563,388779,202401
309670,967893,112449,202401
502731,138265,949834,202401
15024,645983,434359,202401
463872,406453,673468,202401
194553,203084,882148,202401
123329,411284,668638,202401
390544,457183,623145,202401
98360,447353,632996,202401
448953,35855,1069198,202401
51548,322725,760411,202401
104647,447008,633341,202401
447515,685873,394469,202401
59524,1056562,23780,202401
387667,93190,994577,202401
315417,613823,466519,202401
496794,96403,991370,202401
449724,638776,441566,202401
285959,1059631,20711,202401
113298,33357,1071670,202401
550851,564247,516095,202401
629936,950778,129564,202401
238269,390007,689859,202401
401473,526520,553822,202401
184619,1048493,31849,202401
488110,276929,806099,202401
610221,669171,411171,202401
497999,553599,526743,202401
476120,478851,601491,202401
154166,396850,683054,202401
484982,322561,760577,202401
287695,696531,383811,202401
301463,380266,699590,202401
416873,510926,569416,202401
624462,221530,861260,202401
392611,408599,671319,202401
372923,716312,364030,202401
303337,250716,832285,202401
478130,1042703,37639,202401
281772,234282,848570,202401
422672,590949,489393,202401
258430,1047844,32498,202401
492342,258004,824982,202401
489181,230336,852501,202401
204147,672222,408120,202401
111999,179790,908332,202401
388231,591430,488912,202401
262342,831176,249166,202401
397469,440077,640232,202401
213191,737538,342804,202401
46597,462868,617474,202401
182634,626931,453411,202401
16328,510510,569832,202401
257600,1048837,31505,202401
587537,202646,882591,202401
80858,518509,561833,202401
236908,683920,396422,202401
543443,852576,227766,202401
365452,600775,479567,202401
164029,561064,519278,202401
474512,174431,913681,202401
308627,608214,472128,202401
173891,979094,101248,202401
614541,669262,411080,202401
113358,411441,668481,202401
147881,642530,437812,202401
81110,518736,561606,202401
497406,626330,454012,202401
482125,1044148,36194,202401
295076,522625,557717,202401
523923,263260,819730,202401
508341,440091,640218,202401
91972,630267,450075,202401
214832,395552,684359,202401
6010,995532,84810,202401
305022,471008,609334,202401
541886,315012,768125,202401
558818,792457,287885,202401
487644,74565,1030484,202401
514329,246537,836457,202401
375974,1069517,10825,202401
361983,956612,123730,202401
516011,794527,285815,202401
543588,1022445,57897,202401
336336,55167,1049784,202401
185100,367859,712004,202401
490871,78029,1027067,202401
418486,793745,286597,202401
136008,214146,868614,202401
440301,774349,305993,202401
221710,171910,916215,202401
468515,448580,631776,202401
255967,228484,854343,202401
388110,567418,512924,202401
429594,955211,125131,202401
594546,470466,609876,202401
217657,723990,356352,202401
24773,518921,561421,202401
479191,1005576,74766,202401
547131,564250,516092,202401
404565,1045230,35112,202401
68605,304597,778509,202401
422732,800430,279912,202401
90656,168175,919959,202401
62896,466263,614079,202401
42238,419556,660436,202401
405782,997657,82685,202401
404751,444119,636205,202401
600646,495969,584373,202401
15794,477583,602759,202401
185424,126006,961826,202401
592584,234835,848035,202401
246017,452489,627866,202401
103140,654467,425875,202401
456794,381786,698067,202401
36867,295609,787488,202401
244115,886557,193785,202401
287779,489250,591092,202401
334899,467340,613002,202401
535204,59957,1045019,202401
128241,626936,453406,202401
362080,377677,702184,202401
111320,857619,222723,202401
70814,89915,1015404,202401
533873,105423,982356,202401
226277,1064649,15693,202401
614688,401652,678264,202401
52877,639146,441196,202401
571585,723739,356603,202401
353916,728044,352298,202401
10695,270572,812434,202401
399235,151599,936502,202401
443880,661182,419160,202401
528619,308819,774302,202401
384709,449524,630848,202401
221451,306639,776477,202401
593905,983369,96973,202401
190482,800822,279520,202401
437605,311220,771920,202401
554361,1022951,57391,202401
622139,830163,250179,202401
234247,894500,185842,202401
610868,244468,838526,202401
609572,70643,1034407,202401
172888,1016297,64045,202401
365537,160913,927197,202401
446457,994095,86247,202401
179491,511374,568968,202401
232350,528685,551657,202401
268510,544283,536059,202401
425971,45737,1059094,202401
423352,952644,127698,202401
466184,721350,358992,202401
54680,549465,530877,202401
46879,656305,424037,202401
447024,471490,608852,202401
332098,301753,781364,202401
591202,996636,83706,202401
599781,51245,1053681,202401
73626,1004752,75590,202401
254717,987288,93054,202401
216561,565751,514591,202401
81486,613965,466377,202401
226724,761006,319336,202401
293082,293716,789366,202401
218126,1071422,8920,202401
599322,781460,298882,202401
31085,1009257,71085,202401
579696,498519,581823,202401
389853,567440,512902,202401
570529,868674,211668,202401
305431,830929,249413,202401
32577,205998,879274,202401
